id,text,date,likes,retweets,replies,city,category,source
anon_neu_0079,anggaran satgas ppks di banyak kampus masih sangat minim perlu ditingkatkan,2023-10-27,11,2,2,Surabaya,neutral_policy,synthetic
anon_pos_0090,"akhirnya ada teman yg berani share pengalaman kkerasan seksual di kampus, salut #PPKS #KampusAman",2022-10-25,2,1,0,Surabaya,positive_support,synthetic
anon_neg_0039,"victim blaming paling parah itu justru dari sesama mahasiswi, internalized misogyny #StopKekerasanSeksual",2023-01-23,11,5,1,Jakarta,negative_blaming,synthetic
anon_neu_0078,implementasi ppks harus jadi syarat akreditasi perguruan tinggi oleh ban pt #Permendikbud #PPKS,2022-03-13,21,1,1,Bandung,neutral_policy,synthetic
anon_neg_0162,tidak ada safe space sama sekali buat korban pelecehan seksual di kampus ini #Permendikbud #PPKS,2022-04-08,8,5,3,Malang,negative_fear,synthetic
anon_neu_0018,implementasi ppks harus jadi syarat akreditasi perguruan tinggi oleh ban pt #MahasiswaAman #PPKS,2022-01-18,56,18,2,Denpasar,neutral_policy,synthetic
anon_neg_0152,siapa yg berani lapor pelecehan seksual kalo pelakunya dosen pembimbing skripsi #MahasiswaAman #PPKS,2022-04-20,11,1,3,Medan,negative_fear,synthetic
anon_pos_0061,"satgas ppks kampus gw aktif dan responsif, korban dibantu dengan baik puji syukur",2023-11-09,7,3,1,Makassar,positive_support,synthetic
anon_neu_0103,perlu regulasi yang lebih spesifik soal mekanisme sanksi dalam kasus ppks #MahasiswaAman #PPKS,2023-11-09,1,1,2,Surabaya,neutral_policy,synthetic
anon_pos_0015,"akhirnya ada teman yg berani share pengalaman kkerasan seksual di kampus, salut #StopKekerasanSeksual",2022-07-08,39,1,0,Yogyakarta,positive_support,synthetic
anon_neg_0111,takut lapor kkerasan seksual krn pasti di victim blaming sama pihak kampus #StopKekerasanSeksual,2022-12-14,23,12,4,Jakarta,negative_fear,synthetic
anon_neg_0226,mahasiswi takut melapor kkerasan seksual di kampus karena takut dikeluarkan #StopKekerasanSeksual,2023-06-20,47,16,1,Medan,negative_fear,synthetic
anon_neg_0148,normalisasi pelecehan seksual di lingkungan kampus adalah masalah budaya serius #MahasiswaAman #PPKS,2023-07-29,39,5,1,Medan,negative_blaming,synthetic
anon_neg_0103,korban pelecehan seksual kampus sering kali dipaksa diam demi kebaikan bersama #MahasiswaAman #PPKS,2022-03-12,66,2,1,Semarang,negative_fear,synthetic
anon_neg_0141,kemendikbud harus audit semua satgas ppks kampus yg tidak berfungsi dengan baik #MahasiswaAman #PPKS,2023-11-22,2,0,2,Medan,negative_sanction,synthetic
anon_neg_0139,"sudah 6 bulan lapor, kasusnya masih diproses katanya, pelaku masih bebas ngajar #Permendikbud #PPKS",2023-10-26,3,1,2,Semarang,negative_sanction,synthetic
anon_pos_0010,berkat PPKS akhirnya ada mekanisme formal yg bisa melindungi mahasiswi #MahasiswaAman #PPKS,2022-03-06,14,9,1,Yogyakarta,positive_support,synthetic
anon_neg_0046,"teman2 di kampus justru membela pelaku pelecehan seksual, korban dikucilkan",2022-12-23,7,1,1,Denpasar,negative_blaming,synthetic
anon_pos_0040,berkat PPKS akhirnya ada mekanisme formal yg bisa melindungi mahasiswi #Permendikbud #PPKS,2023-03-31,1,1,2,Yogyakarta,positive_support,synthetic
anon_neg_0132,"korban disalahkan atas pakaian dan perilakunya, bukan pelaku yg bertanggung jawab #StopKekerasanSeksual",2023-02-11,2,1,1,Bandung,negative_blaming,synthetic
anon_neg_0119,"rasa takut itu nyata, lapor justru bikin situasi korban makin susah #MahasiswaAman #PPKS",2021-11-08,2,0,1,Bandung,negative_fear,synthetic
anon_neg_0053,"mahasiswi yg lapor malah disuruh damai aja sama rektorat, parah banget sistemnya #MahasiswaAman #PPKS",2024-05-24,1,5,9,Jakarta,negative_fear,synthetic
anon_neg_0151,mahasiswi takut melapor kkerasan seksual di kampus karena takut dikeluarkan #PPKS #KampusAman,2022-02-04,18,3,3,Bandung,negative_fear,synthetic
anon_neg_0123,permendikbud ppks bagus di atas kertas tapi implementasinya nol besar #Permendikbud #PPKS,2022-12-12,0,3,1,Yogyakarta,negative_sanction,synthetic
anon_neu_0055,diskusi panel tentang reformasi ppks di perguruan tinggi indonesia perlu dilanjutkan #PPKS #KampusAman,2024-02-09,2,1,0,Jakarta,neutral_policy,synthetic
anon_neg_0207,tidak ada safe space sama sekali buat korban pelecehan seksual di kampus ini #PPKS #KampusAman,2023-12-01,12,0,2,Bogor,negative_fear,synthetic
anon_neg_0118,normalisasi pelecehan seksual di lingkungan kampus adalah masalah budaya serius #Permendikbud #PPKS,2023-07-28,1,0,3,Bandung,negative_blaming,synthetic
anon_pos_0103,dukungan psikolog kampus sangat membantu korban dalam proses pemulihan #StopKekerasanSeksual,2022-10-26,17,7,2,Jakarta,positive_support,synthetic
anon_pos_0022,"semangat buat semua korban yg berani speak up, kalian tidak sendirian #MahasiswaAman #PPKS",2024-01-17,16,17,1,Jakarta,positive_support,synthetic
anon_neg_0008,"mahasiswi yg lapor malah disuruh damai aja sama rektorat, parah banget sistemnya #MahasiswaAman #PPKS",2023-04-02,3,17,2,Jakarta,negative_fear,synthetic
anon_pos_0067,"semangat buat semua korban yg berani speak up, kalian tidak sendirian #Permendikbud #PPKS",2023-11-18,31,5,0,Bandung,positive_support,synthetic
anon_neg_0036,takut lapor kkerasan seksual krn pasti di victim blaming sama pihak kampus #PPKS #KampusAman,2022-11-25,1,2,0,Surabaya,negative_fear,synthetic
anon_neg_0172,"regulasi ppks tidak punya gigi hukum yang kuat, pelaku gampang lolos dari sanksi #StopKekerasanSeksual",2022-06-15,11,17,1,Jakarta,negative_sanction,synthetic
anon_neg_0111,"kalo korban cerita di medsos langsung dikeroyok netizen kampus, gaslight abis #StopKekerasanSeksual",2022-11-19,2,1,0,Jakarta,negative_blaming,synthetic
anon_neg_0253,korban pelecehan seksual kampus sering kali dipaksa diam demi kebaikan bersama #MahasiswaAman #PPKS,2022-06-17,36,9,3,Yogyakarta,negative_fear,synthetic
anon_neg_0023,rektorat kampus lebih takut heboh di medsos drpd ngasih sanksi tegas ke pelaku #PPKS #KampusAman,2024-02-17,1,3,1,Surabaya,negative_sanction,synthetic
anon_pos_0006,kampus gw akhirnya pecat dosen predator setelah mahasiswi berani lapor bareng #StopKekerasanSeksual,2022-02-10,1,3,5,Bandung,positive_support,synthetic
anon_neg_0031,"teman2 di kampus justru membela pelaku pelecehan seksual, korban dikucilkan #Permendikbud #PPKS",2021-12-26,7,6,1,Yogyakarta,negative_blaming,synthetic
anon_neg_0083,senior cowok di jurusan gw justify pelecehan seksual dengan bercanda doang kok #StopKekerasanSeksual,2024-04-09,1,2,1,Bandung,negative_blaming,synthetic
anon_neg_0192,"korban disalahkan atas pakaian dan perilakunya, bukan pelaku yg bertanggung jawab",2022-03-19,4,3,2,Jakarta,negative_blaming,synthetic
anon_neu_0001,kemendikbud harus evaluasi implementasi ppks di seluruh perguruan tinggi indonesia #StopKekerasanSeksual,2023-06-13,44,2,1,Surabaya,neutral_policy,synthetic
anon_neg_0262,"bukti kgk diproses, pelapor malah dikucilkan teman2nya, ini beneran terjadi #StopKekerasanSeksual",2022-05-02,63,5,1,Jakarta,negative_fear,synthetic
anon_neg_0070,komunitas kampus masih menganggap korban pelecehan sebagai pembuat onar,2022-11-22,17,6,1,Semarang,negative_blaming,synthetic
anon_neg_0017,dosen predator kampus ptn masih aktif mengajar padahal sdh banyak korban lapor #MahasiswaAman #PPKS,2023-04-08,10,3,7,Malang,negative_sanction,synthetic
anon_neg_0134,"transparansi dalam proses hukum PPKS sangat buruk, korban tidak tahu perkembangan",2023-08-26,3,1,2,Yogyakarta,negative_sanction,synthetic
anon_neg_0150,korban takut lapor ke satgas ppks karena ancaman dari pelaku yg dosen,2024-03-06,19,0,2,Jakarta,negative_fear,synthetic
anon_pos_0048,solidaritas sesama perempuan di kampus makin kuat utk lawan pelecehan seksual #PPKS #KampusAman,2023-03-18,1,0,1,Bandung,positive_support,synthetic
anon_neg_0100,komunitas kampus masih menganggap korban pelecehan sebagai pembuat onar,2022-01-10,1,5,1,Jakarta,negative_blaming,synthetic
anon_pos_0149,kesadaran tentang consent dan PPKS semakin meningkat di kalangan mahasiswa baru #PPKS #KampusAman,2023-02-14,8,1,1,Jakarta,positive_support,synthetic
anon_neg_0010,komunitas kampus masih menganggap korban pelecehan sebagai pembuat onar,2023-08-30,1,14,1,Medan,negative_blaming,synthetic
anon_pos_0146,gerakan solidaritas untuk korban kekerasan seksual kampus terus berkembang #StopKekerasanSeksual,2022-01-13,13,1,12,Medan,positive_support,synthetic
anon_neg_0208,"dosen yg dilaporkan malah dipindah jurusan bukan dipecat, itu bukan sanksi #Permendikbud #PPKS",2022-02-25,25,8,0,Yogyakarta,negative_sanction,synthetic
anon_neg_0147,tidak ada safe space sama sekali buat korban pelecehan seksual di kampus ini #PPKS #KampusAman,2023-01-28,89,2,4,Semarang,negative_fear,synthetic
anon_neg_0146,trauma lapor kkerasan seksual ke kampus tapi malah dipermasalahkan balik #Permendikbud #PPKS,2022-07-14,11,1,2,Bandung,negative_fear,synthetic
anon_neg_0180,"korban pelecehan seksual kampus malah disalahkan krn pakaiannya, victim blaming parah #MahasiswaAman #PPKS",2023-02-26,6,1,2,Medan,negative_blaming,synthetic
anon_neu_0041,kemendikbud harus evaluasi implementasi ppks di seluruh perguruan tinggi indonesia #StopKekerasanSeksual,2023-02-16,150,2,1,Bandung,neutral_policy,synthetic
anon_neg_0199,"atmosfer kampus gw super toxic, korban yg lapor malah dianggap tukang bikin masalah #PPKS #KampusAman",2024-03-03,1,0,0,Semarang,negative_blaming,synthetic
anon_neg_0119,"tidak ada empati untuk korban, justru penghakiman yang mereka terima #MahasiswaAman #PPKS",2023-03-25,14,0,0,Yogyakarta,negative_blaming,synthetic
anon_neg_0068,rektorat kampus lebih takut heboh di medsos drpd ngasih sanksi tegas ke pelaku #StopKekerasanSeksual,2023-05-10,2,2,0,Surabaya,negative_sanction,synthetic
anon_neg_0183,permendikbud ppks bagus di atas kertas tapi implementasinya nol besar #MahasiswaAman #PPKS,2022-03-04,5,11,3,Yogyakarta,negative_sanction,synthetic
anon_neg_0045,sudah lapor ke satgas ppks tapi pelaku dosen masih ngajar biasa aja ga ada sanksi #Permendikbud #PPKS,2023-09-15,52,7,5,Bogor,negative_sanction,synthetic
anon_neg_0186,takut lapor kkerasan seksual krn pasti di victim blaming sama pihak kampus #MahasiswaAman #PPKS,2023-09-19,0,14,2,Malang,negative_fear,synthetic
anon_neg_0123,sistem perlindungan korban di kampus cuma lip service doang gak ada actionnya #PPKS #KampusAman,2024-03-30,0,1,0,Malang,negative_fear,synthetic
anon_pos_0113,komunitas kampus aman sangat membantu korban yg tidak tau harus kemana melapor #StopKekerasanSeksual,2023-11-09,8,5,0,Surabaya,positive_support,synthetic
anon_neg_0068,senior cowok di jurusan gw justify pelecehan seksual dengan bercanda doang kok #StopKekerasanSeksual,2022-10-07,12,5,3,Makassar,negative_blaming,synthetic
anon_neg_0143,"mahasiswi yg lapor malah disuruh damai aja sama rektorat, parah banget sistemnya",2023-02-03,5,3,2,Jakarta,negative_fear,synthetic
anon_neu_0068,implementasi ppks harus jadi syarat akreditasi perguruan tinggi oleh ban pt #StopKekerasanSeksual,2022-01-07,8,24,1,Semarang,neutral_policy,synthetic
anon_neg_0197,siapa yg berani lapor pelecehan seksual kalo pelakunya dosen pembimbing skripsi #MahasiswaAman #PPKS,2022-11-14,1,4,0,Yogyakarta,negative_fear,synthetic
anon_neg_0069,"victim blaming paling parah itu justru dari sesama mahasiswi, internalized misogyny",2023-12-22,55,0,2,Jakarta,negative_blaming,synthetic
anon_neg_0279,korban pelecehan seksual kampus dipaksa tanda tangan perjanjian bungkam wtf #PPKS #KampusAman,2023-11-08,0,0,2,Bandung,negative_fear,synthetic
anon_neg_0013,"dosen yg dilaporkan malah dipindah jurusan bukan dipecat, itu bukan sanksi #Permendikbud #PPKS",2024-01-14,13,2,11,Surabaya,negative_sanction,synthetic
anon_neg_0120,sudah lapor ke satgas ppks tapi pelaku dosen masih ngajar biasa aja ga ada sanksi #PPKS #KampusAman,2023-06-16,4,0,2,Bandung,negative_sanction,synthetic
anon_neg_0122,siapa yg berani lapor pelecehan seksual kalo pelakunya dosen pembimbing skripsi #PPKS #KampusAman,2024-05-16,3,1,1,Surabaya,negative_fear,synthetic
anon_neg_0183,sistem perlindungan korban di kampus cuma lip service doang gak ada actionnya #StopKekerasanSeksual,2022-05-29,15,0,9,Medan,negative_fear,synthetic
anon_neg_0202,"bukti kgk diproses, pelapor malah dikucilkan teman2nya, ini beneran terjadi",2021-11-09,3,16,3,Semarang,negative_fear,synthetic
anon_neg_0158,rektorat kampus lebih takut heboh di medsos drpd ngasih sanksi tegas ke pelaku #StopKekerasanSeksual,2024-01-26,51,1,5,Bandung,negative_sanction,synthetic
anon_neg_0246,takut lapor kkerasan seksual krn pasti di victim blaming sama pihak kampus #MahasiswaAman #PPKS,2024-01-16,1,0,3,Surabaya,negative_fear,synthetic
anon_neg_0135,sudah lapor ke satgas ppks tapi pelaku dosen masih ngajar biasa aja ga ada sanksi #StopKekerasanSeksual,2021-11-13,29,2,2,Malang,negative_sanction,synthetic
anon_neu_0042,satgas ppks perlu diperkuat dengan anggaran dan sdm yang memadai dari pusat #Permendikbud #PPKS,2021-12-09,15,3,2,Jakarta,neutral_policy,synthetic
anon_pos_0025,berkat PPKS akhirnya ada mekanisme formal yg bisa melindungi mahasiswi #MahasiswaAman #PPKS,2022-03-14,10,5,0,Surabaya,positive_support,synthetic
anon_neu_0016,data kemenangan hukum korban pelecehan seksual kampus masih sangat rendah #StopKekerasanSeksual,2022-06-15,6,1,0,Bandung,neutral_policy,synthetic
anon_pos_0095,teman2 di bem kampus gw gencar sosialisasi ppks dan konseling gratis utk korban #Permendikbud #PPKS,2024-03-15,17,0,9,Bandung,positive_support,synthetic
anon_pos_0147,satgas ppks yang kompeten sangat dibutuhkan dan beberapa kampus sudah menunjukkan #Permendikbud #PPKS,2024-04-01,30,0,4,Semarang,positive_support,synthetic
anon_neg_0129,korban pelecehan seksual kampus dipaksa tanda tangan perjanjian bungkam wtf,2023-06-14,2,1,7,Jakarta,negative_fear,synthetic
anon_neg_0097,budaya patriarki di kampus bikin korban pelecehan seksual selalu disalahkan #StopKekerasanSeksual,2023-08-04,2,1,1,Malang,negative_blaming,synthetic
anon_neg_0122,dosen predator kampus ptn masih aktif mengajar padahal sdh banyak korban lapor #StopKekerasanSeksual,2023-06-13,13,1,0,Jakarta,negative_sanction,synthetic
anon_pos_0044,kesadaran tentang consent dan PPKS semakin meningkat di kalangan mahasiswa baru #Permendikbud #PPKS,2023-08-21,0,1,1,Jakarta,positive_support,synthetic
anon_pos_0030,"akhirnya ada teman yg berani share pengalaman kkerasan seksual di kampus, salut #MahasiswaAman #PPKS",2023-06-26,10,0,2,Jakarta,positive_support,synthetic
anon_neg_0195,"korban pelecehan seksual kampus malah disalahkan krn pakaiannya, victim blaming parah",2023-01-04,3,0,0,Malang,negative_blaming,synthetic
anon_neu_0023,perlu regulasi yang lebih spesifik soal mekanisme sanksi dalam kasus ppks #MahasiswaAman #PPKS,2022-06-30,39,0,1,Jakarta,neutral_policy,synthetic
anon_neg_0219,korban pelecehan seksual kampus dipaksa tanda tangan perjanjian bungkam wtf #StopKekerasanSeksual,2022-04-15,2,0,0,Surabaya,negative_fear,synthetic
anon_neg_0101,"pelaku mendapat simpati sementara korban dikucilkan, ini realita kampus kita #MahasiswaAman #PPKS",2023-08-09,10,3,3,Jakarta,negative_blaming,synthetic
anon_neu_0025,diskusi panel tentang reformasi ppks di perguruan tinggi indonesia perlu dilanjutkan #StopKekerasanSeksual,2022-05-22,16,0,1,Jakarta,neutral_policy,synthetic
anon_pos_0012,satgas ppks yang kompeten sangat dibutuhkan dan beberapa kampus sudah menunjukkan #MahasiswaAman #PPKS,2023-08-20,2,1,2,Yogyakarta,positive_support,synthetic
anon_pos_0066,kampus gw akhirnya pecat dosen predator setelah mahasiswi berani lapor bareng #Permendikbud #PPKS,2022-12-14,5,3,2,Yogyakarta,positive_support,synthetic
anon_neu_0029,anggaran satgas ppks di banyak kampus masih sangat minim perlu ditingkatkan #Permendikbud #PPKS,2023-02-19,1,1,5,Malang,neutral_policy,synthetic
anon_neg_0084,"victim blaming paling parah itu justru dari sesama mahasiswi, internalized misogyny #PPKS #KampusAman",2024-04-14,11,2,2,Jakarta,negative_blaming,synthetic
anon_pos_0134,kesadaran tentang consent dan PPKS semakin meningkat di kalangan mahasiswa baru #PPKS #KampusAman,2022-05-29,13,16,3,Jakarta,positive_support,synthetic
anon_pos_0020,teman2 di bem kampus gw gencar sosialisasi ppks dan konseling gratis utk korban,2022-06-10,4,0,1,Malang,positive_support,synthetic
anon_neg_0106,"sanksi PPKS tidak transparan sama sekali, tidak ada kejelasan hukuman untuk pelaku #PPKS #KampusAman",2024-01-09,31,1,1,Malang,negative_sanction,synthetic
anon_neu_0082,satgas ppks perlu diperkuat dengan anggaran dan sdm yang memadai dari pusat #StopKekerasanSeksual,2024-02-11,12,2,0,Bandung,neutral_policy,synthetic
anon_neg_0229,"sudah 6 bulan lapor, kasusnya masih diproses katanya, pelaku masih bebas ngajar #MahasiswaAman #PPKS",2023-08-03,7,3,5,Bandung,negative_sanction,synthetic
anon_neg_0267,tidak ada safe space sama sekali buat korban pelecehan seksual di kampus ini #StopKekerasanSeksual,2023-01-21,3,1,2,Jakarta,negative_fear,synthetic
anon_pos_0079,"ppks seharusnya jadi standar minimum setiap kampus, dukungan penuh untuk regulasi",2023-05-30,44,0,2,Malang,positive_support,synthetic
anon_neg_0161,"PPKS hanya jadi regulasi di atas kertas saja, eksekusinya tidak ada sama sekali",2023-10-20,30,1,3,Semarang,negative_sanction,synthetic
anon_neg_0216,kemendikbud harus audit semua satgas ppks kampus yg tidak berfungsi dengan baik #MahasiswaAman #PPKS,2022-03-02,5,13,3,Jakarta,negative_sanction,synthetic
anon_neg_0112,"bukti kgk diproses, pelapor malah dikucilkan teman2nya, ini beneran terjadi #StopKekerasanSeksual",2023-01-23,26,0,0,Medan,negative_fear,synthetic
anon_neg_0151,"teman2 di kampus justru membela pelaku pelecehan seksual, korban dikucilkan #PPKS #KampusAman",2024-05-14,22,2,0,Malang,negative_blaming,synthetic
anon_neg_0232,"bukti kgk diproses, pelapor malah dikucilkan teman2nya, ini beneran terjadi #StopKekerasanSeksual",2022-06-04,16,17,3,Semarang,negative_fear,synthetic
anon_pos_0129,progres bagus saat kampus mau transparan soal penanganan kasus pelecehan seksual,2023-03-14,2,1,2,Jakarta,positive_support,synthetic
anon_neg_0067,budaya patriarki di kampus bikin korban pelecehan seksual selalu disalahkan,2023-03-11,3,0,0,Denpasar,negative_blaming,synthetic
anon_neg_0131,"pelaku mendapat simpati sementara korban dikucilkan, ini realita kampus kita #Permendikbud #PPKS",2023-10-08,22,3,1,Jakarta,negative_blaming,synthetic
anon_neg_0093,permendikbud ppks bagus di atas kertas tapi implementasinya nol besar #PPKS #KampusAman,2022-01-25,2,1,0,Yogyakarta,negative_sanction,synthetic
anon_neu_0091,kemendikbud harus evaluasi implementasi ppks di seluruh perguruan tinggi indonesia #MahasiswaAman #PPKS,2022-03-21,9,2,0,Bandung,neutral_policy,synthetic
anon_pos_0102,satgas ppks yang kompeten sangat dibutuhkan dan beberapa kampus sudah menunjukkan #StopKekerasanSeksual,2024-06-01,2,5,6,Jakarta,positive_support,synthetic
anon_neg_0233,"mahasiswi yg lapor malah disuruh damai aja sama rektorat, parah banget sistemnya #MahasiswaAman #PPKS",2023-09-14,4,6,3,Medan,negative_fear,synthetic
anon_pos_0045,"akhirnya ada teman yg berani share pengalaman kkerasan seksual di kampus, salut #PPKS #KampusAman",2022-01-02,71,0,3,Yogyakarta,positive_support,synthetic
anon_neg_0136,"teman2 di kampus justru membela pelaku pelecehan seksual, korban dikucilkan #MahasiswaAman #PPKS",2022-11-26,10,15,2,Semarang,negative_blaming,synthetic
anon_neg_0037,"regulasi ppks tidak punya gigi hukum yang kuat, pelaku gampang lolos dari sanksi #PPKS #KampusAman",2024-01-07,14,2,3,Jakarta,negative_sanction,synthetic
anon_neg_0108,"dosen senior bilang korban pelecehan seksual harusnya jaga diri sendiri, gila ga sih #PPKS #KampusAman",2021-12-18,2,0,2,Semarang,negative_blaming,synthetic
anon_neg_0130,pelaku pelecehan seksual di kampus lolos terus karena tidak ada mekanisme sanksi,2024-01-11,17,2,2,Makassar,negative_sanction,synthetic
anon_neu_0008,implementasi ppks harus jadi syarat akreditasi perguruan tinggi oleh ban pt,2023-02-15,1,1,1,Semarang,neutral_policy,synthetic
anon_neg_0169,"atmosfer kampus gw super toxic, korban yg lapor malah dianggap tukang bikin masalah #MahasiswaAman #PPKS",2024-03-30,48,0,1,Surabaya,negative_blaming,synthetic
anon_neg_0078,permendikbud ppks bagus di atas kertas tapi implementasinya nol besar #Permendikbud #PPKS,2023-05-06,31,2,2,Jakarta,negative_sanction,synthetic
anon_neg_0258,sistem perlindungan korban di kampus cuma lip service doang gak ada actionnya #StopKekerasanSeksual,2022-10-26,2,2,2,Surabaya,negative_fear,synthetic
anon_pos_0004,"ppks seharusnya jadi standar minimum setiap kampus, dukungan penuh untuk regulasi #Permendikbud #PPKS",2023-01-30,9,0,1,Jakarta,positive_support,synthetic
anon_neg_0087,"korban disalahkan atas pakaian dan perilakunya, bukan pelaku yg bertanggung jawab #Permendikbud #PPKS",2021-11-16,3,0,2,Bandung,negative_blaming,synthetic
anon_neg_0092,media sosial kampus penuh victim blaming saat ada kasus kekerasan seksual muncul,2023-10-11,1,1,5,Makassar,negative_blaming,synthetic
anon_neg_0002,dosen predator kampus ptn masih aktif mengajar padahal sdh banyak korban lapor #Permendikbud #PPKS,2022-10-01,8,0,4,Yogyakarta,negative_sanction,synthetic
anon_neg_0096,kemendikbud harus audit semua satgas ppks kampus yg tidak berfungsi dengan baik #PPKS #KampusAman,2022-07-25,6,3,1,Semarang,negative_sanction,synthetic
anon_neg_0104,"transparansi dalam proses hukum PPKS sangat buruk, korban tidak tahu perkembangan",2021-12-24,5,1,1,Yogyakarta,negative_sanction,synthetic
anon_neg_0224,"rasa takut itu nyata, lapor justru bikin situasi korban makin susah #MahasiswaAman #PPKS",2023-05-13,40,1,1,Semarang,negative_fear,synthetic
anon_neu_0063,perlu regulasi yang lebih spesifik soal mekanisme sanksi dalam kasus ppks #StopKekerasanSeksual,2022-11-17,10,0,0,Jakarta,neutral_policy,synthetic
anon_pos_0074,kesadaran tentang consent dan PPKS semakin meningkat di kalangan mahasiswa baru #PPKS #KampusAman,2022-02-04,5,1,5,Jakarta,positive_support,synthetic
anon_neg_0192,"sudah laporkan ke satgas tapi tidak ada kabar sampai sekarang, kemana hasilnya #StopKekerasanSeksual",2022-02-11,0,0,2,Surabaya,negative_sanction,synthetic
anon_neg_0067,"regulasi ppks tidak punya gigi hukum yang kuat, pelaku gampang lolos dari sanksi #Permendikbud #PPKS",2022-12-23,13,0,1,Yogyakarta,negative_sanction,synthetic
anon_neg_0225,sudah lapor ke satgas ppks tapi pelaku dosen masih ngajar biasa aja ga ada sanksi #StopKekerasanSeksual,2023-06-06,77,1,0,Jakarta,negative_sanction,synthetic
anon_neg_0099,"victim blaming paling parah itu justru dari sesama mahasiswi, internalized misogyny",2021-12-07,1,2,2,Surabaya,negative_blaming,synthetic
anon_neu_0097,perlu ada hotline nasional khusus korban kekerasan seksual di perguruan tinggi #StopKekerasanSeksual,2024-04-16,19,3,1,Bandung,neutral_policy,synthetic
anon_neu_0038,implementasi ppks harus jadi syarat akreditasi perguruan tinggi oleh ban pt #StopKekerasanSeksual,2023-06-29,21,0,6,Malang,neutral_policy,synthetic
anon_neu_0015,diskusi panel tentang reformasi ppks di perguruan tinggi indonesia perlu dilanjutkan #StopKekerasanSeksual,2023-12-04,2,1,1,Bandung,neutral_policy,synthetic
anon_neg_0079,"atmosfer kampus gw super toxic, korban yg lapor malah dianggap tukang bikin masalah #Permendikbud #PPKS",2022-12-01,28,1,1,Semarang,negative_blaming,synthetic
anon_pos_0115,berkat PPKS akhirnya ada mekanisme formal yg bisa melindungi mahasiswi,2023-07-04,30,0,3,Jakarta,positive_support,synthetic
anon_pos_0063,solidaritas sesama perempuan di kampus makin kuat utk lawan pelecehan seksual #Permendikbud #PPKS,2024-04-28,56,19,2,Bandung,positive_support,synthetic
anon_neg_0105,"korban pelecehan seksual kampus malah disalahkan krn pakaiannya, victim blaming parah #PPKS #KampusAman",2023-01-29,13,0,2,Surabaya,negative_blaming,synthetic
anon_pos_0106,"satgas ppks kampus gw aktif dan responsif, korban dibantu dengan baik puji syukur #Permendikbud #PPKS",2022-01-11,2,18,0,Bandung,positive_support,synthetic
anon_neg_0016,"teman2 di kampus justru membela pelaku pelecehan seksual, korban dikucilkan #Permendikbud #PPKS",2022-10-08,7,4,0,Malang,negative_blaming,synthetic
anon_neu_0067,perlu ada hotline nasional khusus korban kekerasan seksual di perguruan tinggi,2021-12-24,2,0,5,Yogyakarta,neutral_policy,synthetic
anon_neg_0037,budaya patriarki di kampus bikin korban pelecehan seksual selalu disalahkan #StopKekerasanSeksual,2023-05-17,13,1,4,Surabaya,negative_blaming,synthetic
anon_pos_0055,berkat PPKS akhirnya ada mekanisme formal yg bisa melindungi mahasiswi #StopKekerasanSeksual,2022-11-26,9,0,5,Semarang,positive_support,synthetic
anon_neg_0085,gimana mau lapor kalau dosen yg lakokin adalah orang paling berkuasa di jurusan #PPKS #KampusAman,2024-04-10,91,9,0,Malang,negative_fear,synthetic
anon_neg_0242,siapa yg berani lapor pelecehan seksual kalo pelakunya dosen pembimbing skripsi #MahasiswaAman #PPKS,2023-11-25,26,0,2,Bandung,negative_fear,synthetic
anon_neg_0158,senior cowok di jurusan gw justify pelecehan seksual dengan bercanda doang kok #MahasiswaAman #PPKS,2022-03-16,20,0,3,Malang,negative_blaming,synthetic
anon_neg_0159,korban pelecehan seksual kampus dipaksa tanda tangan perjanjian bungkam wtf #Permendikbud #PPKS,2022-08-20,1,3,4,Bandung,negative_fear,synthetic
anon_neg_0244,"sudah 6 bulan lapor, kasusnya masih diproses katanya, pelaku masih bebas ngajar #MahasiswaAman #PPKS",2023-01-10,7,1,3,Jakarta,negative_sanction,synthetic
anon_neg_0035,"satgas ppks kampus gw cuma formalitas, ga ada yg beneran bantu korban #MahasiswaAman #PPKS",2024-04-06,3,14,4,Jakarta,negative_fear,synthetic
anon_neg_0000,"korban pelecehan seksual kampus malah disalahkan krn pakaiannya, victim blaming parah",2021-12-11,10,1,0,Surabaya,negative_blaming,synthetic
anon_neg_0170,"satgas ppks kampus gw cuma formalitas, ga ada yg beneran bantu korban",2022-04-11,5,5,9,Jakarta,negative_fear,synthetic
anon_neg_0114,"victim blaming paling parah itu justru dari sesama mahasiswi, internalized misogyny #Permendikbud #PPKS",2023-06-03,1,6,1,Jakarta,negative_blaming,synthetic
anon_neu_0000,permendikbud ppks no 30 2021 perlu direvisi agar lebih berpihak ke korban #PPKS #KampusAman,2024-04-01,78,0,3,Semarang,neutral_policy,synthetic
anon_pos_0117,satgas ppks yang kompeten sangat dibutuhkan dan beberapa kampus sudah menunjukkan #PPKS #KampusAman,2022-04-09,2,1,2,Jakarta,positive_support,synthetic
anon_pos_0107,"gerakan kampus aman mulai berdampak, banyak mahasiswi berani speak up sekarang #MahasiswaAman #PPKS",2023-11-29,9,3,2,Jakarta,positive_support,synthetic
anon_neu_0054,riset menunjukkan 1 dari 3 mahasiswi pernah alami pelecehan seksual di kampus #PPKS #KampusAman,2023-02-05,86,2,4,Malang,neutral_policy,synthetic
